DATAFLOW,LAST UPDATE,freq,size_emp,nace_r2,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT,PL,2014,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT,PL,2015,35.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT,PL,2016,37.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT,PL,2017,38.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT,PT,2014,41.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT,PT,2015,44.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT,PT,2016,46.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT,RO,2014,12.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT,RO,2016,13.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT,RO,2017,15.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT,RS,2014,8.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT,RS,2017,31.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT,SE,2014,40.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT,SE,2016,50.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT,SI,2014,19.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT,SI,2015,25.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT,SI,2016,62.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT,SK,2014,38.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT,SK,2015,37.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT,SK,2016,40.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT,SK,2017,47.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT,UK,2014,34.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT,UK,2016,20.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,AT,2014,18.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,AT,2015,33.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,AT,2016,34.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,BE,2014,48.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,BE,2015,45.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,BE,2016,47.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,BE,2017,47.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,BG,2014,48.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,BG,2015,52.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,BG,2016,50.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,BG,2017,49.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,CY,2014,8.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,CY,2015,10.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,CY,2016,16.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,CY,2017,18.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,CZ,2014,22.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,CZ,2015,25.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,CZ,2016,23.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,DE,2014,28.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,DE,2015,29.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,DE,2016,32.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,DK,2014,67.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,DK,2015,70.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,DK,2016,71.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,EA,2014,26.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,EA,2016,38.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,EE,2014,38.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,EE,2015,35.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,EE,2016,41.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,EE,2017,39.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,EL,2015,31.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,EL,2016,27.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,EL,2017,30.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,ES,2014,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,ES,2015,21.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,ES,2016,34.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,ES,2017,38.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,EU15,2016,36.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,EU27_2007,2014,29.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,EU27_2007,2016,35.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,EU27_2020,2015,32.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,EU27_2020,2016,37.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,EU28,2014,29.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,EU28,2016,35.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,FI,2014,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,FI,2016,81.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,FR,2014,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,FR,2016,38.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,HR,2014,18.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,HR,2015,19.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,HR,2016,22.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,HR,2017,29.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,HU,2014,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,HU,2015,33.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,HU,2016,34.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,HU,2017,35.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,IE,2014,32.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,IE,2016,35.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,IS,2014,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,IT,2014,19.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,IT,2016,41.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,LT,2014,39.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,LT,2015,41.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,LT,2016,43.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,LT,2017,40.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,LU,2014,27.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,LU,2016,21.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,LV,2014,49.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,LV,2016,49.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,ME,2016,43.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,MK,2014,14.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,MK,2016,24.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,MT,2014,24.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,MT,2015,29.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,MT,2016,33.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,NL,2014,22.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,NL,2015,27.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,NL,2016,46.5,b
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,NL,2017,46.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,NO,2014,46.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,NO,2015,54.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,NO,2016,72.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,NO,2017,77.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,PL,2014,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,PL,2015,37.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,PL,2016,39.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,PL,2017,39.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,PT,2014,42.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,PT,2015,45.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,PT,2016,46.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,RO,2014,13.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,RO,2016,16.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,RO,2017,18.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,RS,2014,8.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,RS,2017,31.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,SE,2014,40.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,SE,2016,50.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,SI,2014,19.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,SI,2015,26.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,SI,2016,63.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,SK,2014,39.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,SK,2015,38.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,SK,2016,41.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,SK,2017,48.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,UK,2014,35.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_AP,PC_ENT_CUSE,UK,2016,21.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,AT,2014,72.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,AT,2015,61.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,AT,2016,58.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,BE,2014,41.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,BE,2015,37.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,BE,2016,38.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,BE,2017,40.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,BG,2014,16.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,BG,2015,16.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,BG,2016,33.2,b
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,BG,2017,38.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,CY,2014,74.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,CY,2015,79.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,CY,2016,70.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,CY,2017,69.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,CZ,2014,49.4,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,CZ,2015,50.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,CZ,2016,47.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,DE,2014,45.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,DE,2015,54.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,DE,2016,47.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,DK,2014,24.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,DK,2015,23.5,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,DK,2016,23.3,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,EA,2016,51.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,EE,2014,45.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,EE,2015,55.6,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,EE,2016,52.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,EE,2017,55.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,EL,2015,3.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,EL,2016,14.3,b
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,EL,2017,36.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,ES,2014,,u
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,ES,2015,78.0,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,ES,2016,64.9,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,ES,2017,61.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,EU15,2016,55.2,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,EU27_2007,2014,53.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,EU27_2007,2016,52.8,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,EU27_2020,2015,53.7,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,EU27_2020,2016,49.1,
ESTAT:ISOC_EB_ICS(1.0),08/12/23 11:00:00,A,GE10,C10-S951_X_K,E_INV3_NAPQ,PC_ENT,EU28,2014,52.7,
